session_id,order_id,user_id,restaurant_id,step,cart_size,cart_total_value,cart_avg_price,has_main_course,has_starter,has_side_dish,has_dessert,has_beverage,has_snack,cart_is_complete,cand_item_id,cand_item_name,cand_category,cand_price,cand_is_veg,cand_popularity,price_ratio,cooccur_score,user_segment,user_is_veg,user_avg_spend,user_city,meal_time,is_weekend,label
S0000372,ORD0008975,U01194,R0324,3,3,695.0,231.67,0,0,0,1,1,0,0,I004548,Pita Bread,side_dish,147.0,0,9,0.635,0,mid_range,0,261.45,Hyderabad,lunch,0,0
S0000372,ORD0008975,U01194,R0324,3,3,695.0,231.67,0,0,0,1,1,0,0,I004552,Masala Dosa,main_course,140.0,1,42,0.604,4,mid_range,0,261.45,Hyderabad,lunch,0,0
S0000372,ORD0008975,U01194,R0324,3,3,695.0,231.67,0,0,0,1,1,0,0,I004550,French Fries,snack,129.0,1,21,0.557,2,mid_range,0,261.45,Hyderabad,lunch,0,0
S0000372,ORD0008975,U01194,R0324,3,3,695.0,231.67,0,0,0,1,1,0,0,I004544,Brownie,dessert,206.0,1,64,0.889,3,mid_range,0,261.45,Hyderabad,lunch,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006207,Veg Sandwich,snack,77.0,1,37,0.467,2,mid_range,0,300.48,Kolkata,dinner,0,1
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006202,Veg Spring Rolls,starter,215.0,1,19,1.303,0,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006206,Paneer Butter Masala,main_course,115.0,1,20,0.697,0,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006211,Mango Lassi,beverage,109.0,1,52,0.661,1,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006208,Brownie,dessert,153.0,1,92,0.927,2,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006209,Aloo Tikki,starter,126.0,1,10,0.764,1,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006200,Rajma Chawal,main_course,134.0,1,92,0.812,0,mid_range,0,300.48,Kolkata,dinner,0,0
S0000373,ORD0001885,U01828,R0444,1,1,165.0,165.0,0,0,1,0,0,0,0,I006205,Aloo Tikki,starter,131.0,1,6,0.794,0,mid_range,0,300.48,Kolkata,dinner,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000085,Aloo Tikki,starter,47.0,1,44,0.922,2,mid_range,0,172.5,Hyderabad,snack,0,1
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000088,Salan,side_dish,44.0,1,76,0.863,3,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000091,Chocolate Mousse,dessert,60.0,1,37,1.176,2,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000098,Sprite,beverage,80.0,1,67,1.569,1,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000095,Buttermilk,beverage,39.0,1,32,0.765,2,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000099,Veg Sandwich,snack,41.0,1,87,0.804,1,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000097,Masala Chai,beverage,77.0,1,97,1.51,0,mid_range,0,172.5,Hyderabad,snack,0,0
S0000374,ORD0006824,U00779,R0007,1,1,51.0,51.0,0,1,0,0,0,0,0,I000101,Garlic Naan,side_dish,51.0,1,66,1.0,3,mid_range,0,172.5,Hyderabad,snack,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004941,Garlic Bread (plain),snack,180.0,1,95,0.48,3,premium,0,829.66,Delhi,dinner,0,1
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004944,Masala Fries,snack,383.0,1,68,1.021,0,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004937,Chicken Tikka,starter,267.0,1,89,0.712,1,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004942,Chicken Nuggets,starter,219.0,1,47,0.584,1,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004935,Chocolate Mousse,dessert,240.0,1,59,0.64,1,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004940,Nachos,snack,184.0,1,64,0.491,1,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004932,Chocolate Mousse,dessert,248.0,1,46,0.661,1,premium,0,829.66,Delhi,dinner,0,0
S0000375,ORD0003768,U01614,R0350,1,1,375.0,375.0,0,0,0,0,0,1,0,I004938,Rasgulla,dessert,170.0,1,1,0.453,0,premium,0,829.66,Delhi,dinner,0,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004138,Fruit Custard,dessert,55.0,0,41,0.598,2,mid_range,1,308.05,Bangalore,snack,1,1
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004133,Sev Puri,snack,60.0,1,83,0.652,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004140,Egg Curry,main_course,164.0,1,99,1.783,2,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004146,Gulab Jamun,dessert,108.0,1,2,1.174,2,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004145,Salan,side_dish,136.0,1,1,1.478,0,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004143,Veg Seekh Kebab,starter,115.0,1,31,1.25,0,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004136,Bhel Puri,snack,46.0,0,40,0.5,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,1,1,92.0,92.0,0,0,0,0,1,0,0,I004139,Fish Curry,main_course,167.0,0,35,1.815,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004137,Fried Rice,main_course,97.0,1,49,1.32,5,mid_range,1,308.05,Bangalore,snack,1,1
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004140,Egg Curry,main_course,164.0,1,99,2.231,4,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004132,Veg Seekh Kebab,starter,111.0,1,10,1.51,4,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004133,Sev Puri,snack,60.0,1,83,0.816,2,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004139,Fish Curry,main_course,167.0,0,35,2.272,3,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004145,Salan,side_dish,136.0,1,1,1.85,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004136,Bhel Puri,snack,46.0,0,40,0.626,3,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,2,2,147.0,73.5,0,0,0,1,1,0,0,I004146,Gulab Jamun,dessert,108.0,1,2,1.469,2,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004144,Rose Sharbat,beverage,40.0,1,89,0.492,12,mid_range,1,308.05,Bangalore,snack,1,1
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004143,Veg Seekh Kebab,starter,115.0,1,31,1.414,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004146,Gulab Jamun,dessert,108.0,1,2,1.328,3,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004140,Egg Curry,main_course,164.0,1,99,2.016,4,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004145,Salan,side_dish,136.0,1,1,1.672,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004139,Fish Curry,main_course,167.0,0,35,2.053,4,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004133,Sev Puri,snack,60.0,1,83,0.738,3,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,3,3,244.0,81.33,1,0,0,1,1,0,1,I004132,Veg Seekh Kebab,starter,111.0,1,10,1.365,4,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004134,Pita Bread,side_dish,60.0,1,51,0.845,12,mid_range,1,308.05,Bangalore,snack,1,1
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004143,Veg Seekh Kebab,starter,115.0,1,31,1.62,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004146,Gulab Jamun,dessert,108.0,1,2,1.521,5,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004136,Bhel Puri,snack,46.0,0,40,0.648,5,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004132,Veg Seekh Kebab,starter,111.0,1,10,1.563,7,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004145,Salan,side_dish,136.0,1,1,1.915,1,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004139,Fish Curry,main_course,167.0,0,35,2.352,5,mid_range,1,308.05,Bangalore,snack,1,0
S0000376,ORD0002633,U01927,R0296,4,4,284.0,71.0,1,0,0,1,1,0,1,I004133,Sev Puri,snack,60.0,1,83,0.845,3,mid_range,1,308.05,Bangalore,snack,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002699,Chicken Wings,starter,481.0,1,40,2.11,2,budget,1,147.31,Hyderabad,dinner,1,1
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002712,Halwa,dessert,371.0,1,48,1.627,2,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002706,Steamed Rice,side_dish,399.0,1,72,1.75,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002705,Egg Curry,main_course,265.0,1,72,1.162,2,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002710,Buttermilk,beverage,218.0,1,39,0.956,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002701,Green Salad,side_dish,548.0,1,23,2.404,2,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002709,Veg Biryani,main_course,133.0,1,92,0.583,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,1,1,228.0,228.0,1,0,0,0,0,0,0,I002704,Steamed Rice,side_dish,349.0,1,78,1.531,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002708,Samosa (2 pcs),starter,159.0,1,17,0.449,3,budget,1,147.31,Hyderabad,dinner,1,1
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002709,Veg Biryani,main_course,133.0,1,92,0.375,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002710,Buttermilk,beverage,218.0,1,39,0.615,2,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002706,Steamed Rice,side_dish,399.0,1,72,1.126,0,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002704,Steamed Rice,side_dish,349.0,1,78,0.984,1,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002712,Halwa,dessert,371.0,1,48,1.047,4,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002703,Green Salad,side_dish,189.0,1,20,0.533,5,budget,1,147.31,Hyderabad,dinner,1,0
S0000377,ORD0002948,U01399,R0195,2,2,709.0,354.5,1,1,0,0,0,0,0,I002701,Green Salad,side_dish,548.0,1,23,1.546,3,budget,1,147.31,Hyderabad,dinner,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006769,Paneer Butter Masala,main_course,128.0,0,20,1.524,1,frequent,0,389.95,Mumbai,lunch,1,1
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006776,Gulab Jamun,dessert,78.0,1,72,0.929,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006778,Garlic Naan,side_dish,65.0,1,83,0.774,0,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006781,Sev Puri,snack,125.0,0,30,1.488,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006770,Masala Dosa,main_course,85.0,1,72,1.012,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006774,Coca-Cola,beverage,40.0,0,72,0.476,0,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006775,Sweet Lassi,beverage,89.0,0,74,1.06,0,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,1,1,84.0,84.0,0,0,0,1,0,0,0,I006777,Mango Lassi,beverage,54.0,0,98,0.643,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006783,Chocolate Mousse,dessert,104.0,1,82,0.981,5,frequent,0,389.95,Mumbai,lunch,1,1
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006772,Chole Bhature,main_course,105.0,0,23,0.991,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006779,Chole Bhature,main_course,66.0,1,36,0.623,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006771,Laccha Paratha,side_dish,77.0,0,38,0.726,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006774,Coca-Cola,beverage,40.0,0,72,0.377,0,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006770,Masala Dosa,main_course,85.0,1,72,0.802,1,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006782,Halwa,dessert,104.0,1,71,0.981,2,frequent,0,389.95,Mumbai,lunch,1,0
S0000378,ORD0013858,U00886,R0484,2,2,212.0,106.0,1,0,0,1,0,0,0,I006775,Sweet Lassi,beverage,89.0,0,74,0.84,0,frequent,0,389.95,Mumbai,lunch,1,0
S0000379,ORD0003772,U00373,R0204,1,1,178.0,178.0,0,0,0,1,0,0,0,I002833,Mango Shake,beverage,168.0,0,70,0.944,8,premium,0,516.36,Mumbai,dinner,0,1
S0000379,ORD0003772,U00373,R0204,1,1,178.0,178.0,0,0,0,1,0,0,0,I002828,Coca-Cola,beverage,142.0,1,87,0.798,4,premium,0,516.36,Mumbai,dinner,0,0
S0000379,ORD0003772,U00373,R0204,1,1,178.0,178.0,0,0,0,1,0,0,0,I002826,Watermelon Juice,beverage,237.0,1,30,1.331,9,premium,0,516.36,Mumbai,dinner,0,0
S0000379,ORD0003772,U00373,R0204,1,1,178.0,178.0,0,0,0,1,0,0,0,I002830,Masala Dosa,main_course,250.0,1,42,1.404,8,premium,0,516.36,Mumbai,dinner,0,0
S0000379,ORD0003772,U00373,R0204,1,1,178.0,178.0,0,0,0,1,0,0,0,I002831,Chole Bhature,main_course,124.0,0,28,0.697,8,premium,0,516.36,Mumbai,dinner,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004582,Coca-Cola,beverage,61.0,1,55,0.56,2,budget,1,100.87,Bangalore,lunch,0,1
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004593,Cheesecake Slice,dessert,174.0,1,39,1.596,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004584,Papad,side_dish,84.0,1,62,0.771,3,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004594,Garlic Bread (plain),snack,175.0,1,49,1.606,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004587,Cheesecake Slice,dessert,187.0,1,1,1.716,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004596,Veg Spring Rolls,starter,118.0,1,65,1.083,0,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004585,Masala Dosa,main_course,54.0,1,5,0.495,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,1,1,109.0,109.0,0,0,0,0,1,0,0,I004592,Raita,side_dish,161.0,1,25,1.477,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004590,Laccha Paratha,side_dish,111.0,1,26,1.306,3,budget,1,100.87,Bangalore,lunch,0,1
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004594,Garlic Bread (plain),snack,175.0,1,49,2.059,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004583,Ice Cream (Vanilla),dessert,63.0,1,44,0.741,2,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004585,Masala Dosa,main_course,54.0,1,5,0.635,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004595,Butter Chicken,main_course,156.0,1,38,1.835,1,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004587,Cheesecake Slice,dessert,187.0,1,1,2.2,2,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004584,Papad,side_dish,84.0,1,62,0.988,4,budget,1,100.87,Bangalore,lunch,0,0
S0000380,ORD0012184,U01483,R0327,2,2,170.0,85.0,0,0,0,0,1,0,0,I004586,Green Salad,side_dish,94.0,1,32,1.106,2,budget,1,100.87,Bangalore,lunch,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004322,Cold Coffee,beverage,127.0,1,38,0.927,1,occasional,0,179.23,Delhi,dinner,0,1
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004327,Raita,side_dish,133.0,1,65,0.971,1,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004330,Sprite,beverage,71.0,1,11,0.518,0,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004316,Rose Sharbat,beverage,160.0,1,92,1.168,0,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004329,Veg Biryani,main_course,171.0,1,65,1.248,0,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004317,Chicken Sandwich,snack,144.0,1,36,1.051,2,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004328,Bhel Puri,snack,46.0,0,59,0.336,0,occasional,0,179.23,Delhi,dinner,0,0
S0000381,ORD0004348,U01204,R0310,1,1,137.0,137.0,0,0,1,0,0,0,0,I004326,Chicken Sandwich,snack,87.0,1,25,0.635,1,occasional,0,179.23,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,1,1,363.0,363.0,0,0,0,0,0,1,0,I005542,Chicken Sandwich,snack,531.0,1,3,1.463,6,budget,1,124.99,Delhi,dinner,0,1
S0000382,ORD0012348,U00602,R0395,1,1,363.0,363.0,0,0,0,0,0,1,0,I005541,Coleslaw,side_dish,202.0,1,49,0.556,6,budget,1,124.99,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,1,1,363.0,363.0,0,0,0,0,0,1,0,I005543,Sweet Lassi,beverage,261.0,0,58,0.719,3,budget,1,124.99,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,1,1,363.0,363.0,0,0,0,0,0,1,0,I005540,Veg Seekh Kebab,starter,578.0,0,43,1.592,6,budget,1,124.99,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,2,2,894.0,447.0,0,0,0,0,0,1,0,I005536,Halwa,dessert,676.0,1,75,1.512,13,budget,1,124.99,Delhi,dinner,0,1
S0000382,ORD0012348,U00602,R0395,2,2,894.0,447.0,0,0,0,0,0,1,0,I005543,Sweet Lassi,beverage,261.0,0,58,0.584,4,budget,1,124.99,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,2,2,894.0,447.0,0,0,0,0,0,1,0,I005541,Coleslaw,side_dish,202.0,1,49,0.452,10,budget,1,124.99,Delhi,dinner,0,0
S0000382,ORD0012348,U00602,R0395,2,2,894.0,447.0,0,0,0,0,0,1,0,I005540,Veg Seekh Kebab,starter,578.0,0,43,1.293,12,budget,1,124.99,Delhi,dinner,0,0
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000572,Samosa (2 pcs),starter,373.0,1,20,1.084,4,mid_range,1,152.65,Delhi,lunch,0,1
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000566,Chicken Wings,starter,413.0,1,20,1.201,1,mid_range,1,152.65,Delhi,lunch,0,0
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000568,Green Salad,side_dish,501.0,1,14,1.456,4,mid_range,1,152.65,Delhi,lunch,0,0
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000571,Chocolate Mousse,dessert,472.0,1,81,1.372,3,mid_range,1,152.65,Delhi,lunch,0,0
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000567,Fresh Lime Soda,beverage,473.0,1,26,1.375,0,mid_range,1,152.65,Delhi,lunch,0,0
S0000383,ORD0014892,U00407,R0039,1,1,344.0,344.0,0,0,1,0,0,0,0,I000569,Hakka Noodles,main_course,209.0,0,39,0.608,1,mid_range,1,152.65,Delhi,lunch,0,0
S0000384,ORD0000668,U00299,R0393,1,1,479.0,479.0,0,0,0,1,0,0,0,I005517,Cold Coffee,beverage,447.0,1,35,0.933,2,budget,1,132.17,Hyderabad,dinner,1,1
S0000384,ORD0000668,U00299,R0393,1,1,479.0,479.0,0,0,0,1,0,0,0,I005521,Veg Wrap,snack,543.0,1,86,1.134,2,budget,1,132.17,Hyderabad,dinner,1,0
S0000384,ORD0000668,U00299,R0393,1,1,479.0,479.0,0,0,0,1,0,0,0,I005515,Coca-Cola,beverage,433.0,1,5,0.904,1,budget,1,132.17,Hyderabad,dinner,1,0
